timestep,demand_el,pv,demand_th
7068,319133.4455381,0.21643,0.0823185154
7069,312408.8710125,0.17148,0.0772859776
7070,305379.6829531,0.13729,0.0732434426
7071,299181.2590767,0.093302,0.0748011041
7072,292701.2984494,0.048161,0.0809811036
7073,293472.062997,0.0085037,0.094290395
7074,304461.2269953,0,0.1068974497
7075,306990.4423968,0,0.1151814474
7076,289618.2402592,0,0.1102591108
7077,274858.3299415,0,0.095424367
7078,266042.9988887,0,0.069284688
7079,247696.9565143,0,0.0517092694
7080,231026.2885757,0,0.0485978556
7081,223244.7973951,0,0.0601640494
7082,217415.6020444,0,0.0618289003
7083,214655.6188143,0,0.0700103293
7084,214558.6963263,0,0.0917681877
7085,215435.614075,0,0.1385227473
7086,216884.8360387,0,0.180201344
7087,228866.3017,0,0.1713573329
7088,245223.1253917,0.016198,0.1538017634
7089,256341.519374,0.10334,0.1370442046
7090,263924.550222,0.11549,0.1229976738
7091,268281.4468262,0.15908,0.1130437316
7092,264003.0112838,0.18414,0.1033495226
7093,255090.7577429,0.18872,0.0970312553
7094,248587.7203328,0.15104,0.0919559201
7095,245583.1232043,0.10229,0.0939115381
7096,244960.0500671,0.052369,0.1016704243
7097,253641.5357793,0.0090764,0.1183800176
7098,271572.1960621,0,0.1342079644
7099,272006.0395799,0,0.1446083854
7100,254476.9153188,0,0.1384284739
7101,245647.7381963,0,0.1198037005
7102,239818.5428457,0,0.0869857697
7103,224130.9458569,0,0.0649201249
7104,209878.7247621,0,0.0610137968
7105,202480.308177,0,0.0805337788
7106,203527.9941188,0,0.0831244629
7107,202780.3063541,0,0.0879323558
7108,205807.9802655,0,0.1022871201
7109,206241.8237833,0,0.139037883
7110,206149.5166518,0,0.1858856502
7111,213017.1672312,0,0.2054020934
7112,223346.3352397,0.013749,0.192821022
7113,235729.3369228,0.080727,0.1729566842
7114,250853.8604097,0.054839,0.1573130772
7115,263283.0156585,0.06994,0.1439871948
7116,264616.8537079,0.073423,0.134547108
7117,255201.5263007,0.066859,0.129526672
7118,245172.3564694,0.053736,0.1281142426
7119,239615.4671565,0.036191,0.1298577221
7120,237349.3270796,0.017839,0.135315582
7121,240053.9260309,0.0012759,0.1469737268
7122,255949.2140654,0,0.1596110157
7123,262004.561888,0,0.1674130372
7124,250415.4015353,0,0.1603220202
7125,242956.9853147,0,0.1453005856
7126,241373.9180105,0,0.1166160704
7127,225160.1703725,0,0.0836611198
7128,215818.6886705,0,0.0788687163
7129,209800.2637004,0,0.1048325081
7130,211309.4852995,0,0.1082048559
7131,215744.8429653,0,0.1144633908
7132,219455.5896493,0,0.1331492885
7133,229475.5287675,0,0.1809885268
7134,267492.2208523,0,0.2419712475
7135,299675.1022299,0,0.2673762106
7136,308582.7404142,0.011964,0.2509991663
7137,310461.1905391,0.080457,0.2251413414
7138,312085.7960525,0.068294,0.2047777303
7139,314951.9324838,0.088798,0.1874311497
7140,311845.7975107,0.095057,0.175142791
7141,311135.0325986,0.088457,0.1686075841
7142,307036.5959625,0.093263,0.1667689952
7143,302453.5468864,0.083188,0.169038519
7144,294182.8279091,0.057018,0.1761431296
7145,295281.2827733,0.0088505,0.1913187811
7146,310571.9590968,0,0.2077690049
7147,317633.4546522,0,0.2179250599
7148,301899.7040977,0,0.2086945344
7149,287762.8669172,0,0.1891408181
7150,275130.6359792,0,0.1518015834
7151,255478.447695,0,0.1089034333
7152,242278.5278986,0,0.1026650613
7153,238323.1673163,0,0.0805337788
7154,234340.1145945,0,0.0831244629
7155,236029.3350999,0,0.0879323558
7156,239375.4686148,0,0.1022871201
7157,248652.3353248,0,0.139037883
7158,280618.2949435,0,0.1858856502
7159,311795.0285884,0,0.2054020934
7160,315501.1599159,0.012184,0.192821022
7161,309353.5049618,0.13838,0.1729566842
7162,308135.0508267,0.24381,0.1573130772
7163,311822.7207279,0.30261,0.1439871948
7164,308702.7396851,0.31155,0.134547108
7165,306796.5974208,0.279,0.129526672
7166,301521.2448588,0.2179,0.1281142426
7167,297852.0363839,0.14216,0.1298577221
7168,293005.9119832,0.068135,0.135315582
7169,294575.1332177,0.010206,0.1469737268
7170,313738.0937053,0,0.1596110157
7171,316470.384796,0,0.1674130372
7172,300427.4053512,0,0.1603220202
7173,285685.9564597,0,0.1453005856
7174,272352.1913228,0,0.1166160704
7175,251620.0096007,0,0.0836611198
7176,237349.3270796,0,0.0788687163
7177,232000.1288125,0,0.0966308533
7178,229447.8366281,0,0.0997393628
7179,231843.206689,0,0.1055082562
7180,236781.6382212,0,0.1227322478
7181,246940.0380365,0,0.1668287453
7182,280313.6814098,0,0.2230404343
7183,307927.359781,0,0.2464578199
7184,315099.6238941,0.011461,0.2313620466
7185,313198.0969864,0.15145,0.2075272292
7186,315764.2352405,0.29585,0.1887567815
7187,318358.065634,0.38806,0.1727673245
7188,314670.3957329,0.42602,0.1614403552
7189,311873.4896501,0.41423,0.1554164355
7190,307147.3645203,0.32684,0.15372169
7191,303044.3125276,0.21631,0.1558136558
7192,297233.5786033,0.10557,0.1623624316
7193,301027.4017056,0.016667,0.1763508039
7194,316982.6893755,0,0.1915140313
7195,317702.6850008,0,0.2008755193
7196,299744.3325785,0,0.1923671513
7197,284273.6573487,0,0.1743432356
7198,270058.3591064,0,0.1399252656
7199,249806.1744678,0,0.1003832865
7200,235863.1822633,0,0.0946329785
7201,230121.6786876,0,0.0966308533
7202,226143.2413224,0,0.0997393628
7203,226461.7009259,0,0.1055082562
7204,231007.8271494,0,0.1227322478
7205,240704.6913075,0,0.1668287453
7206,275398.3266604,0,0.2230404343
7207,306141.2167875,0,0.2464578199
7208,314393.4743385,0.010401,0.2313620466
7209,311836.5667976,0.14999,0.2075272292
7210,314587.3193146,0.30023,0.1887567815
7211,318182.6820843,0.3919,0.1727673245
7212,313899.6311853,0.42629,0.1614403552
7213,310031.9623779,0.40868,0.1554164355
7214,304193.5363141,0.30822,0.15372169
7215,300916.6331479,0.18991,0.1558136558
7216,295493.5891756,0.081605,0.1623624316
7217,298627.4162881,0.011649,0.1763508039
7218,314619.6268106,0,0.1915140313
7219,315556.5441947,0,0.2008755193
7220,300468.9435604,0,0.1923671513
7221,284947.4994082,0,0.1743432356
7222,271050.6607694,0,0.1399252656
7223,248827.7188745,0,0.1003832865
7224,235978.5661777,0,0.0946329785
7225,230273.9854545,0,0.0805337788
7226,227472.4640152,0,0.0831244629
7227,228455.534965,0,0.0879323558
7228,235018.5720106,0,0.1022871201
7229,244613.8983241,0,0.139037883
7230,275518.3259313,0,0.1858856502
7231,306953.5195442,0,0.2054020934
7232,312090.411409,0.0059154,0.192821022
7233,306611.9831579,0.11404,0.1729566842
7234,305979.6793075,0.20594,0.1573130772
7235,306256.6007018,0.29168,0.1439871948
7236,300653.5578232,0.34211,0.134547108
7237,294782.8242635,0.35329,0.129526672
7238,288870.5524945,0.27259,0.1281142426
7239,283055.2032136,0.1738,0.1298577221
7240,280092.1442943,0.079063,0.135315582
7241,285736.725382,0.01015,0.1469737268
7242,306939.6734745,0,0.1596110157
7243,308928.8921571,0,0.1674130372
7244,289996.6994981,0,0.1603220202
7245,273386.031195,0,0.1453005856
7246,263490.7067043,0,0.1166160704
7247,244189.2855195,0,0.0836611198
7248,227647.8475649,0,0.0788687163
7249,222755.5695984,0,0.0805337788
7250,219146.360759,0,0.0831244629
7251,217701.7541519,0,0.0879323558
7252,218744.8247372,0,0.1022871201
7253,217023.2967358,0,0.139037883
7254,217872.5223451,0,0.1858856502
7255,232415.5109039,0,0.2054020934
7256,245278.5096705,0.0059004,0.192821022
7257,255003.0659681,0.13796,0.1729566842
7258,261492.2573085,0.29188,0.1573130772
7259,263550.7063397,0.39148,0.1439871948
7260,259719.9603848,0.43494,0.134547108
7261,252003.0841962,0.4255,0.129526672
7262,245453.8932203,0.33403,0.1281142426
7263,242084.6829226,0.21808,0.1298577221
7264,241452.3790722,0.10247,0.135315582
7265,249824.6358941,0.013377,0.1469737268
7266,267986.0640055,0,0.1596110157
7267,266832.2248625,0,0.1674130372
7268,249616.9448484,0,0.1603220202
7269,236546.255036,0,0.1453005856
7270,232840.1237086,0,0.1166160704
7271,215463.3062144,0,0.0836611198
7272,201543.3907928,0,0.0788687163
7273,193508.0550007,0,0.0884983067
7274,189363.4647989,0,0.091345201
7275,187761.9360684,0,0.0966285787
7276,192451.1383457,0,0.1124029825
7277,192681.9061743,0,0.1527882757
7278,190900.3785374,0,0.2042691343
7279,190268.074687,0,0.2257156899
7280,200218.7834566,0.0021919,0.2118903917
7281,212675.6308448,0.098098,0.1900615357
7282,222127.8811046,0.17641,0.1728708271
7283,229973.9872773,0.24976,0.1582270583
7284,239232.392561,0.29027,0.1478533779
7285,234123.1928356,0.29592,0.142336437
7286,223235.5666819,0.22124,0.140784323
7287,217443.2941839,0.13366,0.1427002269
7288,217180.2188593,0.054507,0.1486978514
7289,220803.2737684,0.00506,0.1615089486
7290,244267.7465812,0,0.1753960241
7291,249501.5609341,0,0.1839696401
7292,241724.68511,0,0.1761773446
7293,229064.7620326,0,0.1596703393
7294,222889.414939,0,0.1281490191
7295,220092.5088563,0,0.0919349314
7296,202503.3849598,0,0.0866685749
7297,192958.8275686,0,0.0884983067
7298,189391.1569383,0,0.091345201
7299,191684.9891547,0,0.0966285787
7300,194814.2009106,0,0.1124029825
7301,200426.4745023,0,0.1527882757
7302,201404.9300956,0,0.2042691343
7303,213178.7047112,0,0.2257156899
7304,226281.7020196,0.0017129,0.2118903917
7305,235263.185909,0.094172,0.1900615357
7306,240497.0002618,0.17384,0.1728708271
7307,243349.2906234,0.25796,0.1582270583
7308,249953.8658781,0.31249,0.1478533779
7309,247198.4980046,0.33084,0.142336437
7310,243016.9849502,0.26416,0.140784323
7311,239749.3124971,0.17565,0.1427002269
7312,240104.6949532,0.083927,0.1486978514
7313,247595.4186698,0.0089912,0.1615089486
7314,271581.4267752,0,0.1753960241
7315,278361.3855797,0,0.1839696401
7316,272306.0377571,0,0.1761773446
7317,258358.430196,0,0.1596703393
7318,246760.0391302,0,0.1281490191
7319,239426.237537,0,0.0919349314
7320,221177.1176508,0,0.0866685749
7321,208157.1967607,0,0.0337224717
7322,204077.2215509,0,0.0337004197
7323,202318.7706969,0,0.0385358519
7324,205974.1331021,0,0.0500144846
7325,213321.7807649,0,0.0675041731
7326,226267.8559498,0,0.0857331411
7327,266901.4552111,0,0.0813921706
7328,296952.0418524,0.00078747,0.0727836846
7329,307355.055566,0.062503,0.0675251343
7330,310576.5744534,0.072059,0.0611310678
7331,316013.4644954,0.10521,0.0567826706
7332,322456.5022701,0.12377,0.0498287661
7333,319331.9058707,0.12554,0.0468018383
7334,316345.7701686,0.09635,0.0440069011
7335,312191.9492536,0.060192,0.0433296386
7336,311679.6446741,0.025421,0.0463047373
7337,311693.4907438,0.00054698,0.0543247675
7338,327662.6244835,0,0.0605754745
7339,328054.9297921,0,0.0673782804
7340,319004.2155541,0,0.0658573309
7341,300745.8649547,0,0.0577424981
7342,284213.6577132,0,0.0456766141
7343,268715.2903439,0,0.0381055544
7344,245195.4332522,0,0.0352804127
7345,225330.9385657,0,0.0538141503
7346,223678.6409129,0,0.0553032878
7347,222700.1853196,0,0.0626212235
7348,226706.3148242,0,0.0820826905
7349,234150.8849751,0,0.12390263
7350,243432.3670417,0,0.1611823392
7351,279810.6075434,0,0.1532717522
7352,308107.3586873,0,0.1375690516
7353,317753.4539231,0.11112,0.1225801372
7354,317047.3043675,0.25262,0.1100161205
7355,320647.2824938,0.32199,0.1011127481
7356,327021.08992,0.32843,0.0924416957
7357,322331.8876426,0.28497,0.0867902778
7358,317305.7643356,0.23898,0.0822506091
7359,305407.3750926,0.16862,0.0839998252
7360,306385.8306859,0.086057,0.0909398146
7361,307110.4416677,0.0076554,0.105885826
7362,322811.8847262,0,0.1200432426
7363,322364.1951387,0,0.1293459711
7364,312981.1752275,0,0.1238183065
7365,296305.8919323,0,0.107159249
7366,280364.4503321,0,0.0778050237
7367,266555.3034682,0,0.058068255
7368,239407.7761108,0,0.0545742128
7369,221574.038316,0,0.0479210266
7370,217295.6027736,0,0.0492470904
7371,215910.9958019,0,0.0557636477
7372,220572.5059398,0,0.0730939126
7373,228289.3821284,0,0.1103342002
7374,239121.6240033,0,0.1435314527
7375,273104.4944441,0,0.1364871447
7376,300459.7128472,0,0.1225040282
7377,309242.736404,0.078462,0.109156532
7378,317901.1453334,0.14912,0.0979683859
7379,321044.203159,0.20072,0.0900400111
7380,325018.0251676,0.21667,0.0823185154
7381,324311.8756121,0.20108,0.0772859776
7382,323587.2646303,0.14998,0.0732434426
7383,320651.8978504,0.089423,0.0748011041
7384,317351.9179013,0.034698,0.0809811036
7385,320231.9004023,0.0013249,0.094290395
7386,333524.1273301,0,0.1068974497
7387,336164.1112894,0,0.1151814474
7388,330934.9122931,0,0.1102591108
7389,314047.3225956,0,0.095424367
7390,299116.6440847,0,0.069284688
7391,285049.0372528,0,0.0517092694
7392,261312.2584022,0,0.0485978556
7393,250276.9408382,0,0.0601640494
7394,243395.4441891,0,0.0618289003
7395,239135.470073,0,0.0700103293
7396,239749.3124971,0,0.0917681877
7397,246787.7312696,0,0.1385227473
7398,261321.4891153,0,0.180201344
7399,295927.4326934,0,0.1713573329
7400,318404.2191997,0,0.1538017634
7401,322664.1933158,0.096261,0.1370442046
7402,318953.4466318,0.22915,0.1229976738
7403,321104.2027945,0.28799,0.1130437316
7404,324505.7205881,0.28397,0.1033495226
7405,318611.9102455,0.23269,0.0970312553
7406,313170.4048469,0.18499,0.0919559201
7407,307253.5177214,0.12087,0.0939115381
7408,305328.9140308,0.054448,0.1016704243
7409,306796.5974208,0.0028801,0.1183800176
7410,321584.199878,0,0.1342079644
7411,320047.2861394,0,0.1446083854
7412,308836.5850257,0,0.1384284739
7413,288293.632923,0,0.1198037005
7414,271050.6607694,0,0.0869857697
7415,259258.4247276,0,0.0649201249
7416,240880.0748573,0,0.0610137968
7417,223023.2602796,0,0.0299658587
7418,214046.3917468,0,0.0299462633
7419,211618.7141898,0,0.0342430384
7420,214263.3135057,0,0.0444429754
7421,215837.1500968,0,0.059984349
7422,217424.8327576,0,0.076182648
7423,219294.0521693,0,0.0723252526
7424,230458.5997174,0,0.064675734
7425,242693.9099901,0.10601,0.0600029753
7426,256133.8283282,0.28151,0.0543211944
7427,265586.078588,0.39306,0.0504571996
7428,271858.3481696,0.44109,0.0442779455
7429,264723.006909,0.42961,0.0415882111
7430,256881.5160929,0.29187,0.0391046241
7431,250660.0154337,0.14571,0.0385028073
7432,249676.9444838,0.035973,0.0411464862
7433,256299.9811648,0.00085018,0.0482731017
7434,275246.0198935,0,0.0538274931
7435,277318.3149944,0,0.0598724805
7436,267912.2183004,0,0.0585209617
7437,248541.5667671,0,0.0513101043
7438,236273.9489983,0,0.0405883346
7439,232027.8209519,0,0.0338606751
7440,217572.5241679,0,0.0313502484
7441,202032.6185895,0,0.0538141503
7442,195594.1961713,0,0.0553032878
7443,192668.0601046,0,0.0626212235
7444,192395.7540668,0,0.0820826905
7445,195003.4305301,0,0.12390263
7446,192663.444748,0,0.1611823392
7447,189252.6962412,0,0.1532717522
7448,191348.0681249,0,0.1375690516
7449,201714.158986,0.047518,0.1225801372
7450,215620.2283379,0.068775,0.1100161205
7451,226678.6226848,0.088927,0.1011127481
7452,239592.3903736,0.087151,0.0924416957
7453,238475.4740832,0.069146,0.0867902778
7454,230989.3657232,0.081475,0.0822506091
7455,226300.1634458,0.075373,0.0839998252
7456,224781.7111336,0.046893,0.0909398146
7457,233989.3474951,0.0016808,0.105885826
7458,256553.8257763,0,0.1200432426
7459,261884.5626171,0,0.1293459711
7460,256392.2882963,0,0.1238183065
7461,246150.8120627,0,0.107159249
7462,238143.16841,0,0.0778050237
7463,238166.2451929,0,0.058068255
7464,222137.1118178,0,0.0545742128
7465,209634.1108638,0,0.0479210266
7466,208041.8128464,0,0.0492470904
7467,206352.592341,0,0.0557636477
7468,210695.6428754,0,0.0730939126
7469,215195.6155332,0,0.1103342002
7470,227781.6929055,0,0.1435314527
7471,267626.0661929,0,0.1364871447
7472,297473.577145,0,0.1225040282
7473,308933.5075137,0.07518,0.109156532
7474,309118.1217766,0.19936,0.0979683859
7475,312122.718905,0.3034,0.0900400111
7476,316295.0012463,0.36535,0.0823185154
7477,313844.2469065,0.37996,0.0772859776
7478,314028.8611693,0.30506,0.0732434426
7479,310364.2680511,0.20136,0.0748011041
7480,309561.1960075,0.090443,0.0809811036
7481,310899.6494134,0.004662,0.094290395
7482,327519.5484297,0,0.1068974497
7483,326264.1714421,0,0.1151814474
7484,317716.5310705,0,0.1102591108
7485,300035.1000426,0,0.095424367
7486,283729.0452732,0,0.069284688
7487,270210.6658733,0,0.0517092694
7488,247281.5744229,0,0.0485978556
7489,230924.7507311,0,0.0601640494
7490,225944.7809898,0,0.0618289003
7491,224726.3268547,0,0.0700103293
7492,226000.1652687,0,0.0917681877
7493,232493.9719657,0,0.1385227473
7494,240838.5366481,0,0.180201344
7495,277198.3157236,0,0.1713573329
7496,308268.8961673,0,0.1538017634
7497,317051.9197241,0.085946,0.1370442046
7498,313770.4012013,0.25864,0.1229976738
7499,314171.9372231,0.32164,0.1130437316
7500,316188.8480451,0.30265,0.1033495226
7501,310082.7313002,0.22649,0.0970312553
7502,308356.5879422,0.15705,0.0919559201
7503,307715.0533786,0.08196,0.0939115381
7504,310041.193091,0.022862,0.1016704243
7505,315501.1599159,0,0.1183800176
7506,332744.1320694,0,0.1342079644
7507,331964.1368087,0,0.1446083854
7508,322230.3497981,0,0.1384284739
7509,303279.6957128,0,0.1198037005
7510,286433.6442244,0,0.0869857697
7511,272107.5774245,0,0.0649201249
7512,247720.0332972,0,0.0610137968
7513,235009.3412975,0,0.0966308533
7514,229166.2998772,0,0.0997393628
7515,226087.8570435,0,0.1055082562
7516,227204.773334,0,0.1227322478
7517,233084.7376069,0,0.1668287453
7518,241733.9158231,0,0.2230404343
7519,275869.0930308,0,0.2464578199
7520,304031.9988341,0,0.2313620466
7521,310761.1887163,0.068452,0.2075272292
7522,310488.8826785,0.20721,0.1887567815
7523,315182.7003124,0.26433,0.1727673245
7524,318805.7552215,0.25432,0.1614403552
7525,315722.6970313,0.19609,0.1554164355
7526,316082.694844,0.14916,0.15372169
7527,314799.6257169,0.090408,0.1558136558
7528,316101.1562702,0.034542,0.1623624316
7529,320425.7453783,0,0.1763508039
7530,334027.2011965,0,0.1915140313
7531,329919.5338473,0,0.2008755193
7532,319959.5943646,0,0.1923671513
7533,302278.1633366,0,0.1743432356
7534,286544.4127822,0,0.1399252656
7535,275172.1741884,0,0.1003832865
7536,255672.292671,0,0.0946329785
7537,240326.2320686,0,0.0966308533
7538,235900.1051159,0,0.0997393628
7539,229530.9130464,0,0.1055082562
7540,229960.1412076,0,0.1227322478
7541,236066.2579525,0,0.1668287453
7542,245532.354282,0,0.2230404343
7543,276150.6297817,0,0.2464578199
7544,302319.7015458,0,0.2313620466
7545,306662.7520802,0.035596,0.2075272292
7546,301608.9366337,0.067991,0.1887567815
7547,300321.25215,0.099857,0.1727673245
7548,303801.2310054,0.11145,0.1614403552
7549,304811.9940948,0.10433,0.1554164355
7550,305065.8387062,0.079103,0.15372169
7551,306155.0628572,0.047256,0.1558136558
7552,312150.4110445,0.016955,0.1623624316
7553,321662.6609397,0,0.1763508039
7554,336897.9529844,0,0.1915140313
7555,337645.6407491,0,0.2008755193
7556,331714.9075538,0,0.1923671513
7557,315390.3913581,0,0.1743432356
7558,300395.0978552,0,0.1399252656
7559,286932.1027342,0,0.1003832865
7560,265959.9224704,0,0.0946329785
7561,249727.7134061,0,0.0805337788
7562,241258.5340962,0,0.0831244629
7563,239717.0050011,0,0.0879323558
7564,238189.3219757,0,0.1022871201
7565,241410.8408631,0,0.139037883
7566,251260.0117881,0,0.1858856502
7567,282201.3622478,0,0.2054020934
7568,310756.5733597,0,0.192821022
7569,320093.4397052,0.032451,0.1729566842
7570,323522.6496383,0.060526,0.1573130772
7571,326388.7860696,0.10497,0.1439871948
7572,331424.1400898,0.13688,0.134547108
7573,326979.5517108,0.15061,0.129526672
7574,321671.8916528,0.11417,0.1281142426
7575,318741.1402295,0.068299,0.1298577221
7576,318607.2948889,0.024872,0.135315582
7577,320218.0543326,0,0.1469737268
7578,333482.589121,0,0.1596110157
7579,330921.0662234,0,0.1674130372
7580,321127.2795773,0,0.1603220202
7581,300168.9453832,0,0.1453005856
7582,280632.1410132,0,0.1166160704
7583,267256.8376671,0,0.0836611198
7584,244360.0537127,0,0.0788687163
7585,227366.310814,0,0.0884983067
7586,216958.6817438,0,0.091345201
7587,212163.3262653,0,0.0966285787
7588,211720.2520344,0,0.1124029825
7589,215910.9958019,0,0.1527882757
7590,215717.1508259,0,0.2042691343
7591,219326.3596653,0,0.2257156899
7592,231820.1299061,0,0.2118903917
7593,249778.4823284,0.047003,0.1900615357
7594,259004.5801161,0.15367,0.1728708271
7595,264164.5487638,0.25522,0.1582270583
7596,270755.2779488,0.32292,0.1478533779
7597,264870.6983193,0.34819,0.142336437
7598,256812.2857444,0.27297,0.140784323
7599,249543.0991432,0.17204,0.1427002269
7600,248800.0267351,0.068978,0.1486978514
7601,256309.211878,0.00046681,0.1615089486
7602,276842.9332675,0,0.1753960241
7603,279132.1501273,0,0.1839696401
7604,267021.454482,0,0.1761773446
7605,247272.3437097,0,0.1596703393
7606,237483.1724202,0,0.1281490191
7607,235078.5716461,0,0.0919349314
7608,214757.1566589,0,0.0866685749
7609,199955.708132,0,0.0884983067
7610,189460.3872869,0,0.091345201
7611,188569.6234685,0,0.0966285787
7612,192372.6772839,0,0.1124029825
7613,196318.8071531,0,0.1527882757
7614,197375.7238082,0,0.2042691343
7615,193826.5146042,0,0.2257156899
7616,198312.6411923,0,0.2118903917
7617,205004.9082219,0.050627,0.1900615357
7618,211161.7938892,0.18552,0.1728708271
7619,216870.9899689,0.2711,0.1582270583
7620,224292.483337,0.30042,0.1478533779
7621,224832.4800559,0.28046,0.142336437
7622,221329.4244176,0.21201,0.140784323
7623,217138.6806501,0.12601,0.1427002269
7624,217890.9837714,0.045278,0.1486978514
7625,231460.1320935,0,0.1615089486
7626,252944.6169369,0,0.1753960241
7627,260255.3417472,0,0.1839696401
7628,255764.5998025,0,0.1761773446
7629,244780.0511607,0,0.1596703393
7630,236287.795068,0,0.1281490191
7631,231981.6673862,0,0.0919349314
7632,217027.9120924,0,0.0866685749
7633,206892.5890599,0,0.0884983067
7634,206121.8245124,0,0.091345201
7635,203712.6083817,0,0.0966285787
7636,207940.2750018,0,0.1124029825
7637,218246.3662274,0,0.1527882757
7638,232410.8955474,0,0.2042691343
7639,268941.442816,0,0.2257156899
7640,297690.4989039,0,0.2118903917
7641,303805.846362,0.020832,0.1900615357
7642,302615.0843664,0.037444,0.1728708271
7643,306851.9816996,0.073519,0.1582270583
7644,312542.7163531,0.10368,0.1478533779
7645,312464.2552914,0.12042,0.142336437
7646,313784.247271,0.090903,0.140784323
7647,309621.1956429,0.05378,0.1427002269
7648,309127.3524897,0.018392,0.1486978514
7649,313936.5540379,0,0.1615089486
7650,327279.549888,0,0.1753960241
7651,324274.9527595,0,0.1839696401
7652,315431.9295673,0,0.1761773446
7653,296905.8882867,0,0.1596703393
7654,282870.5889507,0,0.1281490191
7655,268309.1389656,0,0.0919349314
7656,247507.7268949,0,0.0866685749
7657,232503.2026788,0,0.0966308533
7658,228450.9196085,0,0.0997393628
7659,227301.695822,0,0.1055082562
7660,230629.3679105,0,0.1227322478
7661,237926.2466511,0,0.1668287453
7662,249686.1751969,0,0.2230404343
7663,279062.9197787,0,0.2464578199
7664,306381.2153293,0,0.2313620466
7665,315870.3884416,0.023242,0.2075272292
7666,320162.6700537,0.061126,0.1887567815
7667,324473.4130921,0.10684,0.1727673245
7668,328105.6987144,0.13757,0.1614403552
7669,324865.7184008,0.14793,0.1554164355
7670,325054.9480202,0.1438,0.15372169
7671,322761.1158039,0.1125,0.1558136558
7672,322890.3457879,0.055421,0.1623624316
7673,326407.2474959,0,0.1763508039
7674,337327.1811456,0,0.1915140313
7675,333164.1295175,0,0.2008755193
7676,323130.3443296,0,0.1923671513
7677,305864.2953932,0,0.1743432356
7678,291339.7682606,0,0.1399252656
7679,276949.0864687,0,0.1003832865
7680,252796.9255266,0,0.0946329785
7681,238258.5523243,0,0.1048325081
7682,236509.3321834,0,0.1082048559
7683,234898.5727398,0,0.1144633908
7684,236292.4104246,0,0.1331492885
7685,241180.0730345,0,0.1809885268
7686,251860.0081424,0,0.2419712475
7687,279205.9958324,0,0.2673762106
7688,307096.595598,0,0.2509991663
7689,316562.6919275,0.038259,0.2251413414
7690,318759.6016558,0.16628,0.2047777303
7691,321911.8901946,0.25531,0.1874311497
7692,327727.2394755,0.29065,0.175142791
7693,326379.5553564,0.27685,0.1686075841
7694,324690.334851,0.20742,0.1667689952
7695,321219.5867088,0.12056,0.169038519
7696,319244.2140959,0.040371,0.1761431296
7697,321653.4302265,0,0.1913187811
7698,332656.4402946,0,0.2077690049
7699,328885.6939751,0,0.2179250599
7700,318667.2945244,0,0.2086945344
7701,301507.3987891,0,0.1891408181
7702,286710.5656188,0,0.1518015834
7703,275181.4049015,0,0.1089034333
7704,251947.6999173,0,0.1026650613
7705,237995.4769997,0,0.1048325081
7706,230758.5978945,0,0.1082048559
7707,228266.3053456,0,0.1144633908
7708,231690.8999221,0,0.1331492885
7709,237446.2495676,0,0.1809885268
7710,251749.2395847,0,0.2419712475
7711,282598.282913,0,0.2673762106
7712,310368.8834076,0,0.2509991663
7713,318874.9855701,0.03933,0.2251413414
7714,319507.2894205,0.20166,0.2047777303
7715,323601.1107,0.2998,0.1874311497
7716,327593.3941349,0.32646,0.175142791
7717,325479.5608249,0.29408,0.1686075841
7718,323684.1871183,0.2288,0.1667689952
7719,320642.6671372,0.14042,0.169038519
7720,319894.9793725,0.051051,0.1761431296
7721,323056.4986245,0,0.1913187811
7722,334604.120768,0,0.2077690049
7723,331668.7539881,0,0.2179250599
7724,322156.5040929,0,0.2086945344
7725,305024.3004971,0,0.1891408181
7726,290555.1576434,0,0.1518015834
7727,278901.3822987,0,0.1089034333
7728,255736.907663,0,0.1026650613
7729,240944.6898493,0,0.131751677
7730,233204.7368778,0,0.1345304574
7731,229553.9898292,0,0.1407003534
7732,232129.3587965,0,0.1560542619
7733,239333.9304056,0,0.1950236241
7734,251527.7024692,0,0.2683685216
7735,280341.3735492,0,0.3175430881
7736,308305.8190199,0,0.2973212951
7737,316682.6911983,0.027427,0.2745671369
7738,317721.1464271,0.12878,0.2556454262
7739,321630.3534437,0.19117,0.2358092329
7740,323836.4938852,0.20283,0.2244171627
7741,320056.5168526,0.17388,0.2184039591
7742,314545.7811054,0.13137,0.2185321065
7743,308471.9718565,0.076757,0.2212623474
7744,306856.5970562,0.025015,0.2279769307
7745,313756.5551316,0,0.2398723857
7746,328022.6222961,0,0.2561303069
7747,324325.7216818,0,0.2665390796
7748,311942.7199987,0,0.2544109037
7749,294381.2882417,0,0.2355172345
7750,279492.1479399,0,0.1958792303
7751,270132.2048116,0,0.1351386253
7752,249270.7931055,0,0.1292665438
7753,233186.2754515,0,0.1154860344
7754,226470.931639,0,0.1179217554
7755,221338.6551308,0,0.1233299357
7756,220923.2730393,0,0.1367882996
7757,226692.4687545,0,0.1709466284
7758,225234.0160777,0,0.2352365983
7759,225760.1667269,0,0.2783402294
7760,237192.4049561,0,0.2606149545
7761,251961.545987,0.01948,0.2406699522
7762,262563.0200333,0.09583,0.2240842557
7763,267935.2950832,0.15422,0.2066969757
7764,270750.6625923,0.1776,0.1967113342
7765,266010.6913927,0.1683,0.1914405016
7766,258699.9665824,0.12741,0.1915528283
7767,252695.387682,0.074284,0.1939460024
